"epci2018";"Indic";"valeur_b100";"valeur";"valeur_france";"Indicateur";"Unite";"Indicateur_s"
"200040830";"FAM_1";64,1734282639751;10,002412702662;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200040889";"FAM_1";72,9333320989473;11,3677780222862;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200040905";"FAM_1";87,8466992638239;13,6922549468447;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200040947";"FAM_1";76,4798655927208;11,9205596427821;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200040954";"FAM_1";58,4879547225405;9,11624448148533;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041010";"FAM_1";78,5161116473833;12,2379398101485;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041051";"FAM_1";74,7871831625532;11,6567291338145;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041150";"FAM_1";84,1387859027269;13,1143197997486;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041168";"FAM_1";79,9290726345068;12,4581714435255;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041283";"FAM_1";72,0284257729764;11,2267344973497;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041317";"FAM_1";88,2383771867532;13,7533039563436;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041325";"FAM_1";75,3654885707993;11,7468668982746;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041333";"FAM_1";70,5519915361458;10,9966095848334;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041366";"FAM_1";72,5534170852308;11,3085624425372;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041416";"FAM_1";44,1684262986052;6,88432642944472;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041440";"FAM_1";83,3970611531149;12,9987106253894;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041465";"FAM_1";65,7418262725734;10,2468715789979;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041499";"FAM_1";62,5193591705994;9,74460067425349;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041507";"FAM_1";210,853198821273;32,8647038399032;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041515";"FAM_1";100,389085145601;15,6471780865206;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041523";"FAM_1";85,0320559033758;13,2535496249754;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041556";"FAM_1";75,8684563859618;11,8252621437759;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041572";"FAM_1";76,0629324514071;11,8555742202847;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041614";"FAM_1";73,1630858938379;11,4035886738076;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041622";"FAM_1";73,5070253033784;11,4571969040674;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041630";"FAM_1";108,036698689671;16,8391759106605;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041689";"FAM_1";85,9845331630192;13,4020078092828;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041721";"FAM_1";78,8936240289331;12,2967809028372;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041762";"FAM_1";96,1618441669842;14,9882977678971;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041788";"FAM_1";256,878967573218;40,0385255674962;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041853";"FAM_1";63,5507485153577;9,90535851690707;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041861";"FAM_1";76,9497965531582;11,993805587953;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041879";"FAM_1";79,1584948505254;12,3380650813847;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041887";"FAM_1";76,2490838277455;11,8845887663621;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041960";"FAM_1";71,374762419361;11,1248510417149;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200041994";"FAM_1";68,2158027589956;10,632478745442;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042000";"FAM_1";85,7294992860712;13,3622568693782;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042174";"FAM_1";94,823919850942;14,7797617501713;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042182";"FAM_1";51,8932328503219;8,0883559673504;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042190";"FAM_1";109,722921072162;17,1019995221522;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042372";"FAM_1";76,9259900009053;11,990094971782;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042414";"FAM_1";53,3243276704476;8,31141403662881;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042463";"FAM_1";69,3088946949897;10,8028538829645;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042497";"FAM_1";75,1687895146415;11,7162083345803;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042604";"FAM_1";74,8907654271767;11,6728740178805;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042620";"FAM_1";59,8141973211875;9,32295972445086;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042646";"FAM_1";93,7299646191833;14,6092520547679;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042653";"FAM_1";88,2920064967448;13,7616629065509;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042703";"FAM_1";62,2390396423408;9,70090857791225;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042729";"FAM_1";72,9204664536915;11,3657727142169;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042901";"FAM_1";85,0652281010863;13,258720020585;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042935";"FAM_1";78,4667482802391;12,2302457725394;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042943";"FAM_1";94,4716167282705;14,7248499069876;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200042992";"FAM_1";41,7816057203949;6,51230384757077;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043016";"FAM_1";73,1177462895974;11,3965218013395;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043065";"FAM_1";81,8054899617559;12,7506398532287;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043081";"FAM_1";70,6547200710267;11,0126214020296;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043123";"FAM_1";76,2276717157771;11,881251360421;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043156";"FAM_1";74,8732027231196;11,6701366011816;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043172";"FAM_1";84,8604862143957;13,2268078584394;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043263";"FAM_1";109,054551564532;16,9978238869394;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043321";"FAM_1";89,7038945503512;13,981727306789;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043354";"FAM_1";55,6128416325622;8,66811402514609;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043396";"FAM_1";128,690776518684;20,0584306088649;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043404";"FAM_1";127,483159681079;19,8702050095294;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043438";"FAM_1";41,2395884394853;6,42782214412599;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043495";"FAM_1";118,924171793417;18,536155520739;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043602";"FAM_1";96,5140198714853;15,0431897510055;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043628";"FAM_1";60,0900105017549;9,36594943741306;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043693";"FAM_1";83,5482261302086;13,0222720047325;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043776";"FAM_1";86,6882047418074;13,5116858135375;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043974";"FAM_1";95,113577146451;14,8249092807053;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043982";"FAM_1";80,686137059916;12,5761715415457;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200043990";"FAM_1";63,8018156499437;9,94449117919642;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200044014";"FAM_1";90,124740202922;14,0473225541524;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200044030";"FAM_1";77,9269407631991;12,1461084946738;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200044048";"FAM_1";70,5693566221016;10,9993161997213;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200044253";"FAM_1";74,5515229324621;11,6199978738095;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200044394";"FAM_1";85,1418290863972;13,2706594585929;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200044469";"FAM_1";99,5133249498697;15,5106774328508;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200044618";"FAM_1";107,10450125401;16,6938786478513;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200044691";"FAM_1";240,932602269093;37,5530400449968;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200046977";"FAM_1";110,368527717959;17,202627216348;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
"200048551";"FAM_1";47,225969851052;7,36089147038557;15,5865332011209;"Part des familles monoparentales

parmi l'ensemble des familles";"%";"Familles monoparentales"
